City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,ambatolampy,-19.3833,47.4167,15.59,95,100,0.7,MG,1680493836
367,yaan,7.3833,8.5667,27.71,65,91,3.48,NG,1680493836
368,guiratinga,-16.3494,-53.7583,20.77,90,0,1.52,BR,1680493836
369,sakakah,29.9697,40.2064,10.76,22,0,1.95,SA,1680493836
370,alyangula,-13.8483,136.4192,31.95,54,75,4.52,AU,1680493836
371,mayo,38.8876,-76.5119,8.97,69,0,1.54,US,1680493836
372,dong hoi,17.4833,106.6,31.71,55,5,2.76,VN,1680493836
373,magdagachi,53.45,125.8,-0.5,69,100,6.22,RU,1680493836
374,termiz,37.2242,67.2783,13.05,82,100,5.14,UZ,1680493836
375,lodja,-3.4833,23.4333,20.66,98,100,0.78,CD,1680493836
376,arrecife,28.963,-13.5477,17.99,77,75,10.29,ES,1680493837
377,isoka,-10.1606,32.6335,16.75,97,91,0.95,ZM,1680493837
378,neftekamsk,56.092,54.2703,4.34,69,48,2.58,RU,1680493837
379,san ramon,37.7799,-121.978,10.31,78,100,5.14,US,1680493804
380,faya,18.3851,42.4509,14.06,77,16,0.93,SA,1680493837
381,north bend,43.4065,-124.2243,5.95,87,75,7.2,US,1680493837
382,tarakan,3.3,117.6333,29.72,74,20,2.57,ID,1680493837
383,halifax,44.6453,-63.5724,-0.28,41,3,4.02,CA,1680493666
384,azul,-36.777,-59.8585,17.1,49,100,3.02,AR,1680493837
385,chinhoyi,-17.3667,30.2,14.49,97,66,1.48,ZW,1680493837
386,shimoda,34.6667,138.95,16.2,61,30,8.41,JP,1680493837
387,samarai,-10.6167,150.6667,29.16,71,94,5.12,PG,1680493837
388,alibag,18.6411,72.8792,27.04,60,32,2.64,IN,1680493837
389,inirida,3.8653,-67.9239,22.69,96,66,1.28,CO,1680493837
390,aktau,43.65,51.2,6.32,76,16,4.99,KZ,1680493837
391,quzhou,28.9594,118.8686,21.44,61,93,3.02,CN,1680493837
392,rehnan,32.6846,51.6013,4.73,26,0,2.01,IR,1680493837
393,puerto leguizamo,-0.1934,-74.7819,21.44,99,73,0.86,CO,1680493837
394,albanel,48.8832,-72.4487,-8.92,72,78,1.03,CA,1680493837
395,matara,5.9485,80.5353,28.72,71,18,1.44,LK,1680493837
396,cabra,37.4725,-4.4421,9.34,36,10,2.37,ES,1680493837
397,rabo de peixe,37.8,-25.5833,10.73,66,20,3.09,PT,1680493838
398,fereydun kenar,36.6864,52.5225,11.15,66,31,2.74,IR,1680493838
399,kruisfontein,-34.0033,24.7314,17.71,87,99,7.74,ZA,1680493838
400,el cobre,20.0489,-75.9469,25.69,73,20,1.03,CU,1680493838
401,manta,-0.95,-80.7333,26.88,78,0,1.03,EC,1680493838
402,bilma,18.6853,12.9164,21.79,7,92,3.2,NE,1680493838
403,seminole,28.7086,-81.2081,24.1,87,0,2.06,US,1680493725
404,paita,-5.0892,-81.1144,26.25,83,100,4.78,PE,1680493838
405,beberibe,-4.1797,-38.1306,24.56,84,100,1.02,BR,1680493838
406,yeppoon,-23.1333,150.7333,26.88,79,96,6.0,AU,1680493838
407,narsaq,60.9167,-46.05,5.12,77,100,2.39,GL,1680493838
408,constitucion,-35.3333,-72.4167,13.8,71,41,5.8,CL,1680493838
409,berdigestyakh,62.0989,126.6992,-5.69,82,78,1.67,RU,1680493838
410,alice springs,-23.7,133.8833,28.45,30,100,2.57,AU,1680493838
411,ulladulla,-35.35,150.4667,23.2,58,57,4.82,AU,1680493838
412,chase,50.8165,-119.6857,4.49,90,86,0.81,CA,1680493838
413,massaguet,12.4755,15.4365,26.66,12,19,3.94,TD,1680493838
414,sisimiut,66.9395,-53.6735,-13.88,63,1,4.53,GL,1680493838
415,betamcherla,15.4667,78.1667,30.91,41,46,0.83,IN,1680493838
416,broome,42.2506,-75.833,-0.44,61,41,0.45,US,1680493839
417,vigrestad,58.5667,5.7,4.21,77,65,2.3,NO,1680493839
418,mount isa,-20.7333,139.5,32.87,22,23,5.14,AU,1680493779
419,dzaoudzi,-12.7887,45.2699,25.94,100,75,1.03,YT,1680493839
420,yakeshi,49.2833,120.7333,-1.35,41,63,10.97,CN,1680493839
421,homer,59.6425,-151.5483,1.94,62,0,2.57,US,1680493839
422,tiarei,-17.5333,-149.3333,30.01,73,99,2.85,PF,1680493839
423,vanimo,-2.6741,141.3028,28.37,77,99,1.7,PG,1680493839
424,nenjiang,49.1833,125.2167,9.98,24,100,7.77,CN,1680493839
425,cururupu,-1.8283,-44.8683,22.81,98,100,0.76,BR,1680493839
426,valdivia,-39.8142,-73.2459,10.05,92,0,0.99,CL,1680493839
427,la ronge,55.1001,-105.2842,-7.86,38,40,4.63,CA,1680493839
428,nioro,13.35,-15.75,23.46,61,1,3.45,GM,1680493839
429,jiazi,22.8779,116.067,20.84,79,100,6.45,CN,1680493839
430,acambaro,20.0333,-100.7333,18.94,38,23,1.85,MX,1680493839
431,male,4.1748,73.5089,29.97,70,20,3.09,MV,1680493839
432,ngunguru,-35.6167,174.5,19.83,48,13,6.06,NZ,1680493840
433,rajpipla,21.8667,73.5,29.11,39,2,3.1,IN,1680493840
434,dicabisagan,17.0818,122.4157,27.4,73,57,3.8,PH,1680493840
435,kismayo,-0.3582,42.5454,27.86,76,77,2.58,SO,1680493840
436,zhuhai,22.2769,113.5678,24.36,94,40,6.69,CN,1680493840
437,nezhinka,51.7676,55.3694,5.11,60,0,5.0,RU,1680493840
438,santiago del estero,-27.7951,-64.2615,22.35,78,75,0.67,AR,1680493840
439,tromso,69.6496,18.957,-0.99,47,0,7.2,NO,1680493840
440,mercedes,-34.6515,-59.4307,15.99,97,100,2.78,AR,1680493840
441,poum,-20.2333,164.0167,27.42,78,50,4.97,NC,1680493840
442,pacific grove,36.6177,-121.9166,10.97,80,100,4.92,US,1680493840
443,saint-joseph,-21.3667,55.6167,24.21,71,54,1.78,RE,1680493840
444,dingli,35.8614,14.3822,11.01,87,20,5.66,MT,1680493840
445,praia da vitoria,38.7333,-27.0667,13.14,76,40,6.31,PT,1680493844
446,newton,42.337,-71.2092,2.21,37,0,2.06,US,1680493844
447,noumea,-22.2763,166.4572,30.99,99,51,6.07,NC,1680493844
448,salalah,17.0151,54.0924,29.05,34,0,4.12,OM,1680493844
449,garchitorena,13.8804,123.6946,28.62,71,87,4.14,PH,1680493844
450,hofn,64.2539,-15.2082,5.96,90,100,3.87,IS,1680493844
451,itarema,-2.9248,-39.9167,23.47,90,100,1.89,BR,1680493844
452,saint-augustin,51.226,-58.6502,-1.56,88,37,6.58,CA,1680493844
453,rudbar,30.15,62.6,19.26,36,0,4.63,AF,1680493844
454,taoudenni,22.6783,-3.9836,25.56,8,0,2.13,ML,1680493844
455,balad,34.0164,44.1453,15.19,37,50,1.16,IQ,1680493844
456,meulaboh,4.1363,96.1285,27.23,72,100,0.83,ID,1680493844
457,abalak,58.1286,68.5944,2.85,76,100,2.46,RU,1680493844
458,ambilobe,-13.2,49.05,23.46,93,100,1.21,MG,1680493844
459,lethem,3.3803,-59.7968,24.92,68,71,4.68,GY,1680493845
460,semarang,-6.9932,110.4203,29.96,70,20,4.12,ID,1680493699
461,erenhot,43.6475,111.9767,2.87,32,100,7.31,CN,1680493845
462,brignais,45.6736,4.7548,7.94,94,100,5.14,FR,1680493845
463,komadi,47.0,21.5,6.08,82,100,6.74,HU,1680493845
464,chancay,-11.5714,-77.2672,24.36,79,81,1.48,PE,1680493845
465,stornoway,58.2093,-6.3865,8.98,84,100,3.6,GB,1680493845
466,ilulissat,69.2167,-51.1,-18.99,84,20,1.54,GL,1680493845
467,mudanjiang,44.5833,129.6,19.62,26,100,4.53,CN,1680493845
468,portland,45.5234,-122.6762,5.02,90,100,3.09,US,1680493657
469,antalaha,-14.9003,50.2788,24.17,90,99,1.8,MG,1680493845
470,aloleng,16.1307,119.7824,28.46,67,80,4.73,PH,1680493845
471,boueni,-12.9025,45.0761,25.99,75,92,2.38,YT,1680493845
472,witu,-2.3889,40.4382,26.09,81,93,2.57,KE,1680493845
473,pundaguitan,6.3711,126.1689,27.65,76,96,4.08,PH,1680493845
474,berezhany,49.45,24.9333,2.16,98,100,4.95,UA,1680493845
475,aksaray,38.3726,34.0254,9.69,74,79,2.57,TR,1680493845
476,palmer,42.1584,-72.3287,1.65,61,0,0.0,US,1680493845
477,waitati,-45.75,170.5667,14.66,56,37,1.93,NZ,1680493845
478,waingapu,-9.6567,120.2641,28.98,72,100,3.08,ID,1680493846
479,makat,47.6469,53.3463,9.74,77,18,2.86,KZ,1680493846
480,qasigiannguit,68.8193,-51.1922,-18.86,90,71,1.66,GL,1680493846
481,takaka,-40.85,172.8,17.53,84,54,2.82,NZ,1680493846
482,havoysund,70.9963,24.6622,-1.87,66,100,5.12,NO,1680493846
483,mehran,33.1222,46.1646,13.98,46,16,3.93,IR,1680493846
484,itumba,-9.4,33.1833,15.99,98,86,1.14,TZ,1680493846
485,quirinopolis,-18.4483,-50.4517,21.81,75,38,0.26,BR,1680493846
486,jiuquan,39.7432,98.5174,7.35,34,100,3.37,CN,1680493846
487,lodwar,3.1191,35.5973,27.96,58,75,1.46,KE,1680493846
488,tevaitoa,-16.7833,-151.5,28.36,68,100,2.29,PF,1680493846
489,surt,31.2089,16.5887,15.83,65,25,9.37,LY,1680493846
490,morehead,37.2711,-87.1764,13.86,47,0,3.6,US,1680493846
491,sindor,62.8629,51.8905,-2.82,94,100,3.7,RU,1680493846
492,kerkini,41.2167,23.0833,10.46,70,99,1.56,GR,1680493846
493,jatai,-17.8814,-51.7144,19.57,86,42,1.08,BR,1680493846
494,denpasar,-8.65,115.2167,28.81,88,20,4.63,ID,1680493698
495,dakar,14.6937,-17.4441,23.07,94,40,0.0,SN,1680493846
496,neepawa,50.2289,-99.4664,-3.78,92,100,10.31,CA,1680493847
497,pietarsaari,63.65,22.6833,-13.33,82,33,1.18,FI,1680493847
498,katobu,-4.9408,122.5276,25.12,93,100,0.45,ID,1680493847
499,puri,19.8,85.85,29.29,66,16,5.36,IN,1680493847
500,muisne,0.6,-80.0333,25.91,81,95,0.9,EC,1680493847
501,batagay-alyta,67.8006,130.4114,-9.94,71,100,3.06,RU,1680493847
502,bandarbeyla,9.4942,50.8122,27.48,72,43,2.28,SO,1680493847
503,sungaipenuh,-2.0833,101.3833,24.25,67,100,2.04,ID,1680493847
504,arlit,18.7369,7.3853,21.57,6,100,2.25,NE,1680493847
505,hami,42.8,93.45,5.85,18,23,4.04,CN,1680493847
506,wewak,-3.5534,143.6268,28.65,73,92,2.16,PG,1680493847
507,acapulco,16.8634,-99.8901,27.9,69,0,2.57,MX,1680493711
508,denham springs,30.4869,-90.9562,22.92,85,0,3.6,US,1680493806
509,new london,41.4834,-72.0662,4.28,49,0,3.6,US,1680493847
510,hasilpur,29.7122,72.5553,25.55,47,2,7.31,PK,1680493847
511,sitka,57.0531,-135.33,3.94,81,75,1.54,US,1680493847
512,lakes entrance,-37.8811,147.981,20.65,65,7,4.64,AU,1680493847
513,otrado-olginskoye,45.3104,40.9397,8.61,72,95,2.64,RU,1680493847
514,kushiro,42.975,144.3747,9.53,37,0,4.12,JP,1680493847
515,rozhyshche,50.9154,25.2691,1.18,93,100,6.56,UA,1680493688
516,quelimane,-17.8786,36.8883,23.89,74,100,1.94,MZ,1680493847
517,kalakamati,-20.5929,27.3121,18.18,67,79,2.54,BW,1680493848
518,kirakira,-10.4544,161.9205,29.27,75,41,4.21,SB,1680493848
519,yeniseysk,58.4497,92.1703,-4.07,92,100,3.83,RU,1680493848
520,maple creek,49.9168,-109.4848,-2.77,86,100,3.09,CA,1680493848
521,srednekolymsk,67.45,153.6833,-12.98,73,9,3.02,RU,1680493848
522,alcantara,-2.4089,-44.4147,26.11,92,100,0.63,BR,1680493848
523,planaltina,-15.4528,-47.6142,17.15,90,100,1.48,BR,1680493848
524,moindou,-21.6924,165.677,28.79,71,56,4.4,NC,1680493848
525,san juan pueblo,15.5833,-87.2333,24.42,93,55,1.52,HN,1680493848
526,havre-saint-pierre,50.2334,-63.5986,-6.0,67,0,11.32,CA,1680493848
527,khorramshahr,30.4397,48.1664,14.98,63,0,3.09,IR,1680493848
528,yei,4.095,30.6779,20.78,74,72,1.66,SS,1680493848
529,mehamn,71.0357,27.8492,-3.05,74,0,7.2,NO,1680493848
530,arman,59.7,150.1667,0.01,65,5,2.23,RU,1680493848
531,puerto del rosario,28.5004,-13.8627,17.86,77,40,3.6,ES,1680493849
532,betanzos,43.2804,-8.2147,8.38,84,0,2.06,ES,1680493849
533,hegang,47.4,130.3667,20.0,18,100,6.49,CN,1680493849
534,taksimo,56.3444,114.8794,-7.82,60,100,4.87,RU,1680493849
535,tsiroanomandidy,-18.7667,46.0333,19.69,93,100,0.57,MG,1680493849
536,kilindoni,-7.9139,39.6668,26.93,80,100,5.47,TZ,1680493849
537,ati,13.2154,18.3353,25.96,15,46,4.04,TD,1680493849
538,inuvik,68.3499,-133.7218,-6.58,53,75,2.57,CA,1680493849
539,chipinge,-20.1883,32.6236,14.45,96,44,1.44,ZW,1680493849
540,ewa beach,21.3156,-158.0072,25.97,78,100,2.57,US,1680493835
541,florence,43.7667,11.25,12.07,71,6,3.95,IT,1680493849
542,thunder bay,48.4001,-89.3168,-0.05,93,100,2.57,CA,1680493849
543,gwanda,-20.9333,29.0,15.24,95,5,2.07,ZW,1680493849
544,ambovombe,-25.1667,46.0833,22.62,87,19,4.14,MG,1680493849
545,big rapids,43.6981,-85.4837,6.5,72,0,3.09,US,1680493849
546,derzhavinsk,51.1,66.3167,6.01,40,0,6.73,KZ,1680493849
547,campbellton,48.0075,-66.6727,-6.75,79,90,6.89,CA,1680493849
548,morro bay,35.3658,-120.8499,11.78,85,25,3.13,US,1680493850
549,camalu,30.85,-116.0667,12.99,87,3,4.27,MX,1680493850
550,khumalag,43.2403,44.4752,4.43,93,14,2.0,RU,1680493850
551,barao de melgaco,-16.1944,-55.9675,22.96,86,4,1.53,BR,1680493850
552,ucluelet,48.9329,-125.5528,6.16,81,45,3.16,CA,1680493850
553,hovd,48.0056,91.6419,-9.34,27,66,1.75,MN,1680493850
554,can tho,10.0333,105.7833,29.99,66,75,1.03,VN,1680493850
555,vila do maio,15.1333,-23.2167,23.44,85,0,7.21,CV,1680493850
556,chicama,-7.8447,-79.1469,25.3,74,100,1.31,PE,1680493850
